"X","journal","year","title","fname_first","lname_first","fname_last","lname_last","affiliation","article_type","middle_authors","abstract","fname_first_trunc","fname_last_trunc","gender_first","p_first","n_first","gender_last","p_last","n_last"
22756,"Nature reviews. Neuroscience",2007,"Binocular depth perception and the cerebral cortex.","Andrew J","Parker","","","Department of Physiology, Anatomy and Genetics, Sherrington Building, Parks Road, Oxford, OX1 3PT, UK. andrew.parker@dpag.ox.ac.uk","Journal Article","[]","True","Andrew","","male",1,5168,NA,NA,NA
22757,"Nature reviews. Neuroscience",2007,"Cell cycle regulation in the postmitotic neuron: oxymoron or new biology?","Karl","Herrup","Yan","Yang","Department of Cell Biology and Neuroscience, Rutgers University, 604 Allison Road, Piscataway, New Jersey 08854, USA. herrup@biology.rutgers.edu","Journal Article","[]","True","Karl","Yan","male",1,700,"male",0.51,203
20703,"Nature reviews. Neuroscience",2009,"Considering the evolution of regeneration in the central nervous system.","Elly M","Tanaka","Patrizia","Ferretti","Center for Regeneration Therapies, University of Technology, Dresden, c/o Max-Planck Institute for Molecular Cell Biology and Genetics, Pfotenhauerstrasse 108, 01307 Dresden, Germany. elly.tanaka@crtdresden.de","Journal Article","[]","True","Elly","Patrizia","female",0.93,109,"female",1,233
20704,"Nature reviews. Neuroscience",2009,"Evolution of the neocortex: a perspective from developmental biology.","Pasko","Rakic","","","Department of Neurobiology and Kavli Institute for Neuroscience, Yale University School of Medicine, New Haven, Connecticut 06510, USA. pasco.rakic@yale.edu.","Journal Article","[]","True","Pasko","","male",1,1,NA,NA,NA
1219,"Nature reviews. Neuroscience",2006,"Oligodendrocyte wars.","William D","Richardson","Nigel","Pringle","Wolfson Institute for Biomedical Research and Department of Biology, University College London, Gower Street, London WC1E 6BT, UK. w.richardson@ucl.ac.uk","Journal Article","['Nicoletta']","True","William","Nigel","male",1,2626,"male",1,325
1220,"Nature reviews. Neuroscience",2006,"The sensory and motor roles of auditory hair cells.","Robert","Fettiplace","Carole M","Hackney","Department of Physiology, University of Wisconsin Medical School, 185 Medical Sciences Building, 1300 University Avenue, Madison, Wisconsin 53706, USA. fettiplace@physiology.wisc.edu","Journal Article","[]","True","Robert","Carole","male",1,5222,"female",1,630
1221,"Nature reviews. Neuroscience",2006,"Neural plasticity in the ageing brain.","Sara N","Burke","Carol A","Barnes","Neural Systems, Memory, and Aging Division, Life Sciences North Building, Room 384, University of Arizona, Tucson, Arizona 85724, USA.","Journal Article","[]","True","Sara","Carol","female",0.99,4435,"female",0.99,2345
1222,"Nature reviews. Neuroscience",2006,"Astrocyte-endothelial interactions at the blood-brain barrier.","N Joan","Abbott","Elisabeth","Hansson","Wolfson Centre for Age-Related Diseases, King's College London, UK. joan.abbott@kcl.ac.uk","Journal Article","['Lars']","True","Joan","Elisabeth","female",0.82,1017,"female",1,570
1223,"Nature reviews. Neuroscience",2006,"Cognitive neuroscience of emotional memory.","Kevin S","LaBar","Roberto","Cabeza","Center for Cognitive Neuroscience, Duke University, Durham, North Carolina 27708, USA. klabar@duke.edu","Journal Article","[]","True","Kevin","Roberto","male",1,5362,"male",1,1956
1224,"Nature reviews. Neuroscience",2006,"Neuroscience nanotechnology: progress, opportunities and challenges.","Gabriel A","Silva","","","Department of Bioengineering, University of California, San Diego, UCSD Jacobs Retina Center 0946, 9415 Campus Point Drive, La Jolla, California 92037-0946, USA. gsilva@ucsd.edu","Journal Article","[]","True","Gabriel","","male",0.99,1674,NA,NA,NA
1225,"Nature reviews. Neuroscience",2006,"Gene therapy: can neural stem cells deliver?","Franz-Josef","Müller","Jeanne F","Loring","Burnham Institute for Medical Research, La Jolla, California, USA. fmueller@burnham.org","Journal Article","['Evan Y']","True","Franz-Josef","Jeanne",NA,NA,NA,"female",1,449
19012,"Nature reviews. Neuroscience",2014,"Epigenetics: a lingering smell?","Leonie","Welberg","","","","Comment","[]","False","Leonie","","female",1,118,NA,NA,NA
19014,"Nature reviews. Neuroscience",2014,"Sensory neurons and circuits mediating itch.","Robert H","LaMotte","Matthias","Ringkamp","Departments of Anesthesiology and Neurobiology, Yale University School of Medicine, New Haven, Connecticut 06520-8051, USA.","Journal Article","['Xinzhong']","True","Robert","Matthias","male",1,5222,"male",1,257
19015,"Nature reviews. Neuroscience",2014,"Branch management: mechanisms of axon branching in the developing vertebrate CNS.","Katherine","Kalil","Erik W","Dent","Department of Neuroscience and Neuroscience Training Program, 1300 University Avenue, University of Wisconsin-Madison, Madison, Wisconsin 53706, USA.","Journal Article","[]","True","Katherine","Erik","female",1,1413,"male",0.99,1072
8554,"Nature reviews. Neuroscience",2016,"Neural repair: Networking for regeneration.","Katherine","Whalley","","","","Comment","[]","False","Katherine","","female",1,1413,NA,NA,NA
8555,"Nature reviews. Neuroscience",2016,"Neural circuits: A circuit to sigh for.","Darran","Yates","","","","Comment","[]","False","Darran","","male",1,13,NA,NA,NA
8556,"Nature reviews. Neuroscience",2016,"Rhythms of the hippocampal network.","Laura Lee","Colgin","","","Center for Learning and Memory, Department of Neuroscience, The University of Texas at Austin, Austin, Texas 78712, USA.","Research Support, N.I.H., Extramural","[]","True","Laura","","female",1,7953,NA,NA,NA
14666,"Nature reviews. Neuroscience",2011,"Neuroanatomy: mapping neural function alongside connectivity.","Darran","Yates","","","","Comment","[]","False","Darran","","male",1,13,NA,NA,NA
14668,"Nature reviews. Neuroscience",2011,"Neurodegenerative disease: a target map for TDP43.","Katherine","Whalley","","","","Comment","[]","False","Katherine","","female",1,1413,NA,NA,NA
14669,"Nature reviews. Neuroscience",2011,"Adult neurogenesis: uncoupling the roles of VEGF.","Leonie","Welberg","","","","Comment","[]","False","Leonie","","female",1,118,NA,NA,NA
14670,"Nature reviews. Neuroscience",2011,"Synaptogenesis: switching to learn.","Monica Hoyos","Flight","","","","Comment","[]","False","Monica","","female",1,2787,NA,NA,NA
14671,"Nature reviews. Neuroscience",2011,"Autism: grooming mice to model autism.","Sian","Lewis","","","","Comment","[]","False","Sian","","female",0.99,226,NA,NA,NA
14672,"Nature reviews. Neuroscience",2011,"Development: directing development through phosphorylation.","Darran","Yates","","","","Comment","[]","False","Darran","","male",1,13,NA,NA,NA
14673,"Nature reviews. Neuroscience",2011,"Neuroscience in recession?","Susan G","Amara","Tadaharu","Tsumoto","Department of Neurobiology, University of Pittsburgh School of Medicine, and the Center for Neuroscience at the University of Pittsburgh, Biomedical Science Tower 3, 6th Floor, Room 6057, 3501 Fifth Avenue, Pittsburgh, Pennsylvania 15260, USA. amaras@pitt.edu","Review","['Sten', 'Tom', 'David']","True","Susan","Tadaharu","female",1,3203,"male",1,2
14676,"Nature reviews. Neuroscience",2011,"The role of ubiquitylation in nerve cell development.","Hiroshi","Kawabe","Nils","Brose","Max Planck Institute of Experimental Medicine, Department of Molecular Neurobiology, Hermann-Rein Straße 3, D-37075 Göttingen, Germany. kawabe@em.mpg. de","Journal Article","[]","True","Hiroshi","Nils","male",1,19,"male",0.99,149
14680,"Nature reviews. Neuroscience",2011,"Not(ch) just development: Notch signalling in the adult brain.","Jessica L","Ables","Pasko","Rakic","Department of Psychiatry, University of Texas Southwestern Medical Center, Dallas, Texas 75390, USA.","Journal Article","['Joshua J', 'Amelia J']","True","Jessica","Pasko","female",1,6696,"male",1,1
11018,"Nature reviews. Neuroscience",2016,"Techniques: Wide of the mark.","Darran","Yates","","","","Comment","[]","False","Darran","","male",1,13,NA,NA,NA
11019,"Nature reviews. Neuroscience",2016,"Neurological disorders: A second wave.","Natasha","Bray","","","","Comment","[]","False","Natasha","","female",1,981,NA,NA,NA
11020,"Nature reviews. Neuroscience",2016,"The right time to learn: mechanisms and optimization of spaced learning.","Paul","Smolen","John H","Byrne","Department of Neurobiology and Anatomy, W. M. Keck Center for the Neurobiology of Learning and Memory, The University of Texas Medical School at Houston, P.O. BOX 20708, Houston, Texas 77030, USA.","Journal Article","['Yili']","True","Paul","John","male",1,5931,"male",0.99,9931
11021,"Nature reviews. Neuroscience",2016,"Should I stop or should I go? The role of complexin in neurotransmitter release.","Thorsten","Trimbuch","Christian","Rosenmund","Neuroscience Research Center, Charité Universitätsmedizin Berlin, Chariteplatz 1, 10117 Berlin, Germany.","Journal Article","[]","True","Thorsten","Christian","male",1,32,"male",0.99,2548
11022,"Nature reviews. Neuroscience",2016,"Rediscovering area CA2: unique properties and functions.","Serena M","Dudek","Shannon","Farris","Neurobiology Laboratory, National Institute of Environmental Health Sciences, National Institutes of Health, Research Triangle Park, North Carolina 27709, USA.","Journal Article","['Georgia M']","True","Serena","Shannon","female",0.99,455,"female",0.93,1799
11024,"Nature reviews. Neuroscience",2016,"Autoimmune synaptopathies.","Sarah J","Crisp","Angela","Vincent","UCL Institute of Neurology, University College London, Queen Square House, Queen Square, London WC1N 3BG, UK.","Journal Article","['Dimitri M']","True","Sarah","Angela","female",1,8371,"female",1,3511
26440,"Nature reviews. Neuroscience",2016,"Learning and memory: Coordinating intervals.","Natasha","Bray","","","","Comment","[]","False","Natasha","","female",1,981,NA,NA,NA
26441,"Nature reviews. Neuroscience",2016,"Synaptic physiology: Seventh sense.","Sian","Lewis","","","","Comment","[]","False","Sian","","female",0.99,226,NA,NA,NA
10906,"Nature reviews. Neuroscience",2014,"Sensory systems: the hungry sense.","Darran","Yates","","","","Comment","[]","False","Darran","","male",1,13,NA,NA,NA
10909,"Nature reviews. Neuroscience",2014,"The log-dynamic brain: how skewed distributions affect network operations.","György","Buzsáki","Kenji","Mizuseki","1] New York University Neuroscience Institute, New York University Langone Medical Center, New York, New York 10016, USA. [2] Center for Neural Science, New York University, New York, New York 10003, USA.","Journal Article","[]","True","György","Kenji","male",1,3,"male",0.96,51
27896,"Nature reviews. Neuroscience",2014,"Functional MRI-based lie detection: scientific and societal challenges.","Martha J","Farah","Anthony D","Wagner","","Journal Article","['J Benjamin', 'Elizabeth A']","True","Martha","Anthony","female",0.99,1169,"male",1,3029
27897,"Nature reviews. Neuroscience",2014,"Synaptic changes induced by melanocortin signalling.","Vanni","Caruso","Helgi B","Schiöth","","Journal Article","['Malin C', 'Pawel K', 'Robert']","True","Vanni","Helgi","male",0.67,3,"male",1,8
27898,"Nature reviews. Neuroscience",2014,"Myelination: switching modes of myelination.","Darran","Yates","","","","Comment","[]","False","Darran","","male",1,13,NA,NA,NA
6997,"Nature reviews. Neuroscience",2014,"Neural circuits: putting a stop to feeding.","Natasha","Bray","","","","Comment","[]","False","Natasha","","female",1,981,NA,NA,NA
6998,"Nature reviews. Neuroscience",2014,"Fly visual course control: behaviour, algorithms and circuits.","Alexander","Borst","","","Max Planck Institute of Neurobiology Systems and Computational Neuroscience, Am Klopferspitz 18, 82152 Martinsried, Germany.","Journal Article","[]","True","Alexander","","male",1,1645,NA,NA,NA
6999,"Nature reviews. Neuroscience",2014,"Synaptic plasticity: a homeostatic messenger.","Darran","Yates","","","","Comment","[]","False","Darran","","male",1,13,NA,NA,NA
7000,"Nature reviews. Neuroscience",2014,"Localized GABAergic inhibition of dendritic Ca(2+) signalling.","Michael J","Higley","","","Program in Cellular Neuroscience, Neurodegeneration and Repair, Department of Neurobiology, Yale School of Medicine, New Haven, Connecticut 06510, USA.","Research Support, N.I.H., Extramural","[]","True","Michael","","male",1,11094,NA,NA,NA
28597,"Nature reviews. Neuroscience",2014,"Metabolism: sugar on the brain.","Leonie","Welberg","","","","Comment","[]","False","Leonie","","female",1,118,NA,NA,NA
28598,"Nature reviews. Neuroscience",2014,"Oscillations: a dynamic role for astrocytes.","Katherine","Whalley","","","","Comment","[]","False","Katherine","","female",1,1413,NA,NA,NA
3089,"Nature reviews. Neuroscience",2008,"Neuregulin 1 in neural development, synaptic plasticity and schizophrenia.","Lin","Mei","Wen-Cheng","Xiong","Program of Developmental Neurobiology, Institute of Molecular Medicine and Genetics, Department of Neurology, Medical College of Georgia, Augusta, Georgia 30912, USA. lmei@mcg.edu","Journal Article","[]","True","Lin","Wen-Cheng","female",0.74,192,NA,NA,NA
15262,"Nature reviews. Neuroscience",2008,"Can the immune system be harnessed to repair the CNS?","Phillip G","Popovich","Erin E","Longbrake","Ohio State University, 786 Biomedical Research Tower, 460 W. 12th Avenue, Columbus, Ohio 43210, USA. Phillip.Popovich@osumc.edu","Journal Article","[]","True","Phillip","Erin","male",1,463,"female",0.99,2097
15263,"Nature reviews. Neuroscience",2008,"The neural control of micturition.","Clare J","Fowler","William C","de Groat","University College London, Department of Uro-Neurology, London, WC1N 3BG, UK. c.fowler@ion.ucl.ac.uk","Journal Article","['Derek']","True","Clare","William","female",1,554,"male",1,2626
13246,"Nature reviews. Neuroscience",2017,"Motor systems: Mice get manual.","Natasha","Bray","","","","Journal Article","[]","False","Natasha","","female",1,981,NA,NA,NA
13247,"Nature reviews. Neuroscience",2017,"Ageing: Setting the speed.","Darran","Yates","","","","Journal Article","[]","False","Darran","","male",1,13,NA,NA,NA
20591,"Nature reviews. Neuroscience",2017,"Techniques: Having a field day.","Natasha","Bray","","","","Journal Article","[]","False","Natasha","","female",1,981,NA,NA,NA
20594,"Nature reviews. Neuroscience",2017,"Learning and memory: Memories take the sub-way.","Sian","Lewis","","","","Journal Article","[]","False","Sian","","female",0.99,226,NA,NA,NA
20595,"Nature reviews. Neuroscience",2017,"Neurodevelopmental disorders: A transcription-targeting target.","Natasha","Bray","","","","Journal Article","[]","False","Natasha","","female",1,981,NA,NA,NA
20596,"Nature reviews. Neuroscience",2017,"Non-coding RNA: Regulatory circles.","Darran","Yates","","","","Journal Article","[]","False","Darran","","male",1,13,NA,NA,NA
20597,"Nature reviews. Neuroscience",2017,"Neurodegenerative disease: Towards transplant therapy.","Natasha","Bray","","","","Journal Article","[]","False","Natasha","","female",1,981,NA,NA,NA
20598,"Nature reviews. Neuroscience",2017,"Electrodiffusion phenomena in neuroscience: a neglected companion.","Leonid P","Savtchenko","Dmitri A","Rusakov","UCL Institute of Neurology, University College London, Queen Square, London WC1N 3BG, UK.","Journal Article","['Mu Ming']","True","Leonid","Dmitri","male",0.92,13,"male",1,21
20599,"Nature reviews. Neuroscience",2017,"Visual processing: Face off.","Natasha","Bray","","","","Journal Article","[]","False","Natasha","","female",1,981,NA,NA,NA
28024,"Nature reviews. Neuroscience",2017,"Errant gardeners: glial-cell-dependent synaptic pruning and neurodevelopmental disorders.","Urte","Neniskyte","Cornelius T","Gross","Department of Neurobiology and Biophysics, Life Science Center, Vilnius University, Sauletekio al. 7, LT-10257 Vilnius, Lithuania.","Journal Article","[]","True","Urte","Cornelius","female",1,3,"male",0.98,40
5283,"Nature reviews. Neuroscience",2008,"Ubiquitin, the proteasome and protein degradation in neuronal function and dysfunction.","Hwan-Ching","Tai","Erin M","Schuman","Division of Chemistry of Chemical Engineering, California Institute of Technology, Pasadena, California 91125, USA.","Journal Article","[]","True","Hwan-Ching","Erin",NA,NA,NA,"female",0.99,2097
5284,"Nature reviews. Neuroscience",2008,"Remyelination in the CNS: from biology to therapy.","Robin J M","Franklin","Charles","Ffrench-Constant","Department of Veterinary Medicine and Cambridge Centre for Brain Repair, University of Cambridge, Madingley Road, Cambridge, CB3 0ES, UK. rjf1000@cam.ac.uk","Journal Article","[]","True","Robin","Charles","female",0.59,1628,"male",1,1798
22478,"Nature reviews. Neuroscience",2008,"Attention and awareness in stage  magic: turning tricks into research.","Stephen L","Macknik","Susana","Martinez-Conde","Barrow Neurological Institute, 350 West Thomas Road, Phoenix, Arizona 85013, USA.","Journal Article","['Mac', 'James', 'Apollo', '', 'John']","True","Stephen","Susana","male",1,2608,"female",1,729
18786,"Nature reviews. Neuroscience",2009,"Transient cell-cell interactions in neural circuit formation.","Daniel L","Chao","Kang","Shen","Neurosciences Program, Stanford University, Stanford, CA 94305, USA.","Journal Article","['Le']","True","Daniel","Kang","male",1,8180,"male",0.79,80
18787,"Nature reviews. Neuroscience",2009,"The anatomy of memory: an interactive overview of the parahippocampal-hippocampal network.","N M","van Strien","M P","Witter","Department of Anatomy and Neurosciences, VU University Medical Center, Amsterdam, The Netherlands. n.vanstrien@temporal-lobe.com","Journal Article","['N L M']","True","N","M","male",0.56,9,"male",0.74,158
1170,"Nature reviews. Neuroscience",2011,"The regional specificity of rapid actions of cocaine.","Brandon J","Aragona","","","","Comment","[]","False","Brandon","","male",1,1869,NA,NA,NA
1171,"Nature reviews. Neuroscience",2011,"Opiate versus psychostimulant addiction: the differences do matter.","Aldo","Badiani","Yavin","Shaham","Department of Physiology and Pharmacology Vittorio Erspamer, Sapienza University of Rome, Rome, Italy. aldo.badiani@uniroma1.it","Research Support, N.I.H., Extramural","['David', 'David', 'Donna']","True","Aldo","Yavin","male",1,275,NA,NA,NA
1172,"Nature reviews. Neuroscience",2011,"Sensory systems: Charting vomeronasal receptor function.","Katherine","Whalley","","","","Comment","[]","False","Katherine","","female",1,1413,NA,NA,NA
1173,"Nature reviews. Neuroscience",2011,"Pain: A prickly solution?","Monica Hoyos","Flight","","","","Comment","[]","False","Monica","","female",1,2787,NA,NA,NA
16651,"Nature reviews. Neuroscience",2011,"Synaptic plasticity: Transporting memories.","Darran","Yates","","","","Comment","[]","False","Darran","","male",1,13,NA,NA,NA
16652,"Nature reviews. Neuroscience",2011,"Transcriptional and epigenetic mechanisms of addiction.","Alfred J","Robison","Eric J","Nestler","Fishberg Department of Neuroscience and Friedman Brain Institute, Mount Sinai School of Medicine, One Gustave L. Levy Place, BOX 1065, New York, New York 10029, USA.","Journal Article","[]","True","Alfred","Eric","male",1,230,"male",1,4110
16653,"Nature reviews. Neuroscience",2011,"Learning and memory: Small molecule, big hindrance to memory.","Monica Hoyos","Flight","","","","Comment","[]","False","Monica","","female",1,2787,NA,NA,NA
1050,"Nature reviews. Neuroscience",2012,"Neural development: A fruitless sexual switch.","Katherine","Whalley","","","","Comment","[]","False","Katherine","","female",1,1413,NA,NA,NA
1052,"Nature reviews. Neuroscience",2012,"Axon degeneration: A new pathway emerges.","Man Tsuey","Tse","","","","Comment","[]","False","Tsuey","",NA,NA,NA,NA,NA,NA
20025,"Nature reviews. Neuroscience",2012,"Techniques: Propriospinal neurons - old but not forgotten.","Leonie","Welberg","","","","Comment","[]","False","Leonie","","female",1,118,NA,NA,NA
20028,"Nature reviews. Neuroscience",2012,"Concept cells: the building blocks of declarative memory functions.","Rodrigo Quian","Quiroga","","","Department of Engineering, University of Leicester, UK. rqqg1@le.ac.uk","Journal Article","[]","True","Rodrigo","","male",1,1277,NA,NA,NA
9835,"Nature reviews. Neuroscience",2016,"Neuronal development: Signalling synaptogenesis.","Sian","Lewis","","","","Journal Article","[]","False","Sian","","female",0.99,226,NA,NA,NA
9836,"Nature reviews. Neuroscience",2016,"Adult neurogenesis: Encouraging integration.","Katherine","Whalley","","","","Journal Article","[]","False","Katherine","","female",1,1413,NA,NA,NA
9837,"Nature reviews. Neuroscience",2016,"Mind-wandering as spontaneous thought: a dynamic framework.","Kalina","Christoff","Jessica R","Andrews-Hanna","Department of Psychology, University of British Columbia, 2136 West Mall, Vancouver, British Columbia, V6T 1Z4, Canada.","Journal Article","['Zachary C', 'Kieran C R', 'R Nathan']","True","Kalina","Jessica","female",1,35,"female",1,6696
7553,"Nature reviews. Neuroscience",2010,"Neurodegenerative disease: The missing link.","Claudia","Wiedemann","","","","Comment","[]","False","Claudia","","female",1,3051,NA,NA,NA
7555,"Nature reviews. Neuroscience",2010,"Neurogenomics: Parental influences run deep.","Cristian","Bodo","","","","Comment","[]","False","Cristian","","male",0.99,1376,NA,NA,NA
7556,"Nature reviews. Neuroscience",2010,"Neurodegenerative disease: microRNAs under threat from LRRK2.","Claudia","Wiedemann","","","","Comment","[]","False","Claudia","","female",1,3051,NA,NA,NA
7557,"Nature reviews. Neuroscience",2010,"Neuron-glia interactions: A tunnel signal.","Leonie","Welberg","","","","Comment","[]","False","Leonie","","female",1,118,NA,NA,NA
7558,"Nature reviews. Neuroscience",2010,"Multiple sclerosis: Putting a dampener on inflammation.","Katie","Kingwell","","","","Comment","[]","False","Katie","","female",1,3741,NA,NA,NA
7559,"Nature reviews. Neuroscience",2010,"Neuron-glia interactions: Astrocytes in the air.","Leonie","Welberg","","","","Comment","[]","False","Leonie","","female",1,118,NA,NA,NA
7560,"Nature reviews. Neuroscience",2010,"Synaptic plasticity: Assertive authorities.","Claudia","Wiedemann","","","","Comment","[]","False","Claudia","","female",1,3051,NA,NA,NA
7561,"Nature reviews. Neuroscience",2010,"Neuroendocrinology: Housing conditions affect tumour growth.","Nicola","McCarthy","","","","Comment","[]","False","Nicola","","female",0.71,1226,NA,NA,NA
14782,"Nature reviews. Neuroscience",2010,"Neural bases of the non-conscious perception of emotional signals.","Marco","Tamietto","Beatrice","de Gelder","Cognitive and Affective Neuroscience Laboratory, Tilburg University, P.O. BOX 90153, 5000 LE Tilburg, The Netherlands. M.Tamietto@uvt.nl","Journal Article","[]","True","Marco","Beatrice","male",0.99,2493,"female",1,281
22908,"Nature reviews. Neuroscience",2010,"Stress hormones and AMPA receptor trafficking in synaptic plasticity and memory.","Harmen J","Krugers","Laurent","Groc","Swammerdam Institute for Life Sciences Center for Neuroscience, University of Amsterdam, Science Park 904, 1098 XH, Amsterdam, the Netherlands. h.krugers@uva.nl","Journal Article","['Casper C']","True","Harmen","Laurent","male",0.75,4,"male",0.99,571
291,"Nature reviews. Neuroscience",2010,"The cerebellar microcircuit as an adaptive filter: experimental and computational evidence.","Paul","Dean","Henrik","Jörntell","Department of Psychology, University of Sheffield, Western Bank, Sheffield, S10 2TP, UK.","Journal Article","['John', 'Carl-Fredrik']","True","Paul","Henrik","male",1,5931,"male",1,353
13184,"Nature reviews. Neuroscience",2010,"Emerging roles of Wnts in the adult nervous system.","Nibaldo C","Inestrosa","Ernest","Arenas","Centro de Envejecimiento y Regeneración (CARE), Centro de Regulación Celular y Patología Joaquín V. Luco (CRCP), MIFAB, Facultad de Ciencias Biológicas, Pontificia Universidad Católica de Chile, Santiago, Chile. ninestrosa@bio.puc.cl","Journal Article","[]","True","Nibaldo","Ernest","male",1,2,"male",0.99,147
21327,"Nature reviews. Neuroscience",2010,"Sex differences in molecular neuroscience: from fruit flies to humans.","Elena","Jazin","Larry","Cahill","Department of Genetics and Development, Evolutionary Biology Centre, Uppsala University, SE-75236, Sweden. elena.jazin@ebc.uu.se","Journal Article","[]","True","Elena","Larry","female",1,1645,"male",1,972
15891,"Nature reviews. Neuroscience",2013,"Motor control: A race to the (s)top.","Leonie","Welberg","","","","Comment","[]","False","Leonie","","female",1,118,NA,NA,NA
15892,"Nature reviews. Neuroscience",2013,"Glia: Transporting cargo from A to B.","Sian","Lewis","","","","Comment","[]","False","Sian","","female",0.99,226,NA,NA,NA
15893,"Nature reviews. Neuroscience",2013,"Proteostasis in complex dendrites.","Cyril","Hanus","Erin M","Schuman","The Max Planck Institute for Brain Research, Max von Laue Strasse 4, 60438 Frankfurt, Germany.","Research Support, Non-U.S. Gov't","[]","True","Cyril","Erin","male",0.99,333,"female",0.99,2097
15895,"Nature reviews. Neuroscience",2013,"Parkinson's disease dementia: convergence of α-synuclein, tau and amyloid-β pathologies.","David J","Irwin","John Q","Trojanowski","Center for Neurodegenerative Disease Research, Department of Pathology and Laboratory Medicine, Alzheimer's Disease Core Center, Institute on Aging, University of Pennsylvania Perelman School of Medicine, HUP, Maloney 3rd Floor, 36th and Spruce Streets, Philadelphia, Pennsylvania 19104-4283, USA.","Journal Article","['Virginia M-Y']","True","David","John","male",1,12593,"male",0.99,9931
14626,"Nature reviews. Neuroscience",2005,"Stress and the brain: from adaptation to disease.","E Ron","de Kloet","Florian","Holsboer","Department of Medical Pharmacology, Leiden Amsterdam Center for Drug Research and Leiden University Medical Center, Gorlaeus Laboratories, Leiden University, PO Box 9502, 2300 RA Leiden, The Netherlands. e.kloet@lacdr.leidenuniv.nl","Journal Article","['Marian']","True","Ron","Florian","male",0.98,1014,"male",1,489
14627,"Nature reviews. Neuroscience",2005,"The neurobiology of zinc in health and disease.","Christopher J","Frederickson","Ashley I","Bush","NeuroBio Tex, Inc., 101 Christopher Columbus Blvd, Galveston, Texas 77550, USA. c.j.frederickson@neurobiotex.com","Journal Article","['Jae-Young']","True","Christopher","Ashley","male",1,2339,"female",0.9,3897
279,"Nature reviews. Neuroscience",2013,"Microglia maketh the male.","Leonie","Welberg","","","","Comment","[]","False","Leonie","","female",1,118,NA,NA,NA
280,"Nature reviews. Neuroscience",2013,"Learning to forget.","Rachel","Jones","","","","Comment","[]","False","Rachel","","female",1,4021,NA,NA,NA
281,"Nature reviews. Neuroscience",2013,"The changing scene of amyotrophic lateral sclerosis.","Wim","Robberecht","Thomas","Philips","Laboratory of Neurobiology, VIB Vesalius Research Center, 3000 Leuven, Belgium. wim.robberecht@vib-kuleuven.be","Journal Article","[]","True","Wim","Thomas","male",0.99,96,"male",1,3753
17562,"Nature reviews. Neuroscience",2013,"The dangers of adult-born neuron defects.","Darran","Yates","","","","Comment","[]","False","Darran","","male",1,13,NA,NA,NA
17564,"Nature reviews. Neuroscience",2013,"Myosin motors at neuronal synapses: drivers of membrane transport and actin dynamics.","Matthias","Kneussel","Wolfgang","Wagner","University Medical Center Hamburg-Eppendorf, Center for Molecular Neurobiology (ZMNH) Falkenried 94, 20251 Hamburg, Germany. matthias.kneussel@zmnh.uni-hamburg.de","Journal Article","[]","True","Matthias","Wolfgang","male",1,257,"male",1,95
17567,"Nature reviews. Neuroscience",2013,"Aquaporin water channels in the nervous system.","Marios C","Papadopoulos","Alan S","Verkman","Academic Neurosurgery Unit, St. George's, University of London, Tooting, London, SW17 0RE, UK. mpapadop@sgul. ac.uk","Journal Article","[]","True","Marios","Alan","male",1,44,"male",1,2079
23933,"Nature reviews. Neuroscience",2008,"Polysialic acid in the plasticity of the developing and adult vertebrate nervous system.","Urs","Rutishauser","","","Department of Cell Biology, Memorial Sloan-Kettering Cancer Center, 1275 York Avenue, New York, New York 10021, USA. rutishau@mskcc.org","Journal Article","[]","True","Urs","","male",1,30,NA,NA,NA
18468,"Nature reviews. Neuroscience",2015,"Myelination: An active process.","Katherine","Whalley","","","","Comment","[]","False","Katherine","","female",1,1413,NA,NA,NA
18470,"Nature reviews. Neuroscience",2015,"Epigenetic and transgenerational reprogramming of brain development.","Tracy L","Bale","","","Department of Biomedical Sciences, School of Veterinary Medicine and Department of Psychiatry, Perelman School of Medicine, University of Pennsylvania, Philadelphia, Pennsylvania 19104, USA.","Journal Article","[]","True","Tracy","","female",0.95,1709,NA,NA,NA
18472,"Nature reviews. Neuroscience",2015,"Computational neuroscience: Population coupling.","Sian","Lewis","","","","Comment","[]","False","Sian","","female",0.99,226,NA,NA,NA
11958,"Nature reviews. Neuroscience",2011,"The structural basis of inter-individual differences in human behaviour and cognition.","Ryota","Kanai","Geraint","Rees","The UCL Institute of Cognitive Neuroscience, University College London, Alexandra House, 17 Queen Square, London WC1N 3AR, UK. r.kanai@ucl.ac.uk","Research Support, Non-U.S. Gov't","[]","True","Ryota","Geraint","male",1,2,"male",1,50
19946,"Nature reviews. Neuroscience",2011,"From glutamate co-release to vesicular synergy: vesicular glutamate transporters.","Salah","El Mestikawy","Louis-Eric","Trudeau","Institut National de Santé et de Recherche Médicale (INSERM), U952, Centre National de Recherche Scientifique (CNRS) UMR 7224, Université Pierre et Marie Curie, Paris 06, Pathophysiology of Central Nervous System Disorders, 9 quai Saint Bernard, 75005 Paris, France.","Journal Article","['Asa', 'Guillaume M', 'Laurent']","True","Salah","Louis-Eric","male",0.98,113,NA,NA,NA
19952,"Nature reviews. Neuroscience",2011,"A new neural framework for visuospatial processing.","Dwight J","Kravitz","Mortimer","Mishkin","Laboratory of Brain and Cognition, National Institute of Mental Health, Bethesda, Maryland 20892, USA. kravitzd@mail.nih.gov","Journal Article","['Kadharbatcha S', 'Chris I']","True","Dwight","Mortimer","male",0.99,117,"male",1,3
