"X","journal","year","title","fname_first","lname_first","fname_last","lname_last","affiliation","article_type","middle_authors","abstract","fname_first_trunc","fname_last_trunc","gender_first","p_first","n_first","gender_last","p_last","n_last"
9786,"Neuron",2013,"Illuminating hippocampal control of fear memory and anxiety.","Neil M","Fournier","Ronald S","Duman","Department of Psychiatry, Yale University School of Medicine, New Haven, CT 06508, USA.","Comment","[]","True","Neil","Ronald","male",1,1036,"male",1,755
9787,"Neuron",2013,"Shaken, not stirred: emergence of neural selectivity in a ""cocktail party"".","Lee M","Miller","","","Center for Mind & Brain and Department of Neurobiology, Physiology, & Behavior, University of California, Davis, One Shields Avenue, Davis, CA 95616, USA. leemiller@ucdavis.edu","Comment","[]","True","Lee","","male",0.75,2089,NA,NA,NA
9788,"Neuron",2013,"Hypothalamic survival circuits: blueprints for purposive behaviors.","Scott M","Sternson","","","Janelia Farm Research Campus, Howard Hughes Medical Institute, 19700 Helix Drive, Ashburn, VA 20147, USA. sternsons@janelia.hhmi.org","Journal Article","[]","True","Scott","","male",1,3450,NA,NA,NA
9789,"Neuron",2013,"Multiple mechanisms switch an electrically coupled, synaptically inhibited neuron between competing rhythmic oscillators.","Gabrielle J","Gutierrez","Eve","Marder","Volen Center for Complex Systems and Biology Department, Brandeis University, 415 South St, Waltham, MA 02454, USA.","Journal Article","['Timothy']","True","Gabrielle","Eve","female",0.99,347,"female",0.99,324
9790,"Neuron",2013,"Anatomical plasticity of adult brain is titrated by Nogo Receptor 1.","Feras V","Akbik","Stephen M","Strittmatter","Cellular Neuroscience, Neurodegeneration and Repair Program, Departments of Neurology and Neurobiology, Yale University School of Medicine, New Haven, CT 06536, USA.","Journal Article","['Sarah M', 'Pujan R', 'William B J']","True","Feras","Stephen","male",1,42,"male",1,2608
9791,"Neuron",2013,"The unstable repeats--three evolving faces of neurological disease.","David L","Nelson","Stephen T","Warren","Department of Molecular and Human Genetics, Baylor College of Medicine, Houston, TX 77030, USA. nelson@bcm.edu","Journal Article","['Harry T']","True","David","Stephen","male",1,12593,"male",1,2608
9792,"Neuron",2013,"Relapse induced by cues predicting cocaine depends on rapid, transient synaptic potentiation.","Cassandra D","Gipson","Peter W","Kalivas","Department of Neurosciences, Medical University of South Carolina, Charleston, SC 29425, USA. gipson@musc.edu","Journal Article","['Yonatan M', 'Haowei', 'Kathryn J', 'Charles A']","True","Cassandra","Peter","female",1,622,"male",1,4373
9793,"Neuron",2013,"Oligodendrocyte dynamics in the healthy adult CNS: evidence for myelin remodeling.","Kaylene M","Young","William D","Richardson","Wolfson Institute for Biomedical Research and Department of Cell and Developmental Biology, University College London, London WC1E 6BT, UK.","Journal Article","['Konstantina', 'Richa B', 'Sara-Jane', 'Lee', 'David', 'Koujiro']","True","Kaylene","William","female",1,46,"male",1,2626
9794,"Neuron",2013,"Kv1.1 channels act as mechanical brake in the senses of touch and pain.","Jizhe","Hao","Patrick","Delmas","Aix-Marseille-Université, CNRS, Centre de Recherche en Neurobiologie et Neurophysiologie de Marseille, UMR 7286, CS80011, Boulevard Pierre Dramard, 13344 Marseille Cedex 15, France.","Journal Article","['Françoise', 'Mathieu', 'Catharina', 'Florian', 'Jacques']","True","Jizhe","Patrick","male",1,1,"male",1,2877
9795,"Neuron",2013,"Local and global contrast adaptation in retinal ganglion cells.","Mona M","Garvert","Tim","Gollisch","Visual Coding Group, Max Planck Institute of Neurobiology, 82152 Martinsried, Germany.","Journal Article","[]","True","Mona","Tim","female",1,519,"male",0.99,2949
9796,"Neuron",2013,"Aberrant Schwann cell lipid metabolism linked to mitochondrial deficits leads to axon degeneration and neuropathy.","Andreu","Viader","Jeffrey","Milbrandt","Department of Genetics, Washington University School of Medicine, St. Louis, MO 63110, USA.","Journal Article","['Yo', 'Sungsu', 'Amy', 'Cayce S', 'Kui', 'Richard W']","True","Andreu","Jeffrey","male",1,19,"male",1,932
9797,"Neuron",2013,"Environmental novelty activates β2-adrenergic signaling to prevent the impairment of hippocampal LTP by Aβ oligomers.","Shaomin","Li","Dennis J","Selkoe","Center for Neurologic Diseases, Brigham and Women's Hospital and Harvard Medical School, Boston, MA 02115, USA. sli11@partners.org","Journal Article","['Ming', 'Dainan', 'Ting', 'Thomas', 'Hongjun']","True","Shaomin","Dennis",NA,NA,NA,"male",0.99,1279
9798,"Neuron",2013,"Independent category and spatial encoding in parietal cortex.","Chris A","Rishel","David J","Freedman","Department of Neurobiology, The University of Chicago, Chicago, IL 60637, USA.","Journal Article","['Gang']","True","Chris","David","male",0.93,8631,"male",1,12593
9799,"Neuron",2013,"Differential control of learning and anxiety along the dorsoventral axis of the dentate gyrus.","Mazen A","Kheirbek","René","Hen","Department of Neuroscience, Columbia University, New York, NY 10032, USA.","Journal Article","['Liam J', 'Nesha S', 'Daniel O', 'Lindsay', 'Susanne E', 'Hongkui', 'André A']","True","Mazen","René","male",0.95,41,"male",0.99,118
9800,"Neuron",2013,"Kappa opioid receptors regulate stress-induced cocaine seeking and synaptic plasticity.","Nicholas M","Graziane","Julie A","Kauer","Brown University, Department of Molecular Pharmacology, Physiology and Biotechnology, Providence, RI 02912, USA.","Journal Article","['Abigail M', 'Lisa A', 'R Christopher']","True","Nicholas","Julie","male",1,1176,"female",1,4260
9801,"Neuron",2013,"Mechanisms underlying selective neuronal tracking of attended speech at a ""cocktail party"".","Elana M","Zion Golumbic","Charles E","Schroeder","Department of Psychiatry, Columbia University College of Physicians and Surgeons, New York, NY, USA.","Journal Article","['Nai', 'Stephan', 'Peter', 'Catherine A', 'Guy M', 'Robert R', 'Ronald', 'Ashesh D', 'Jonathan Z', 'David']","True","Elana","Charles","female",1,45,"male",1,1798
19595,"Neuron",2007,"Early vision is early in time.","Robert","Shapley","","","Center for Neural Science, New York University, New York, NY 10003, USA. rms3@nyu.edu","Comment","[]","True","Robert","","male",1,5222,NA,NA,NA
19596,"Neuron",2007,"Keeping in check painful synapses in central amygdala.","Keith","Tully","Vadim Y","Bolshakov","Department of Psychiatry, McLean Hospital, Harvard Medical School, 115 Mill Street, Belmont, MA 02478, USA.","Comment","['Yan']","True","Keith","Vadim","male",0.99,1417,"male",1,58
19597,"Neuron",2007,"Wilder Penfield in the age of YouTube: visualizing the sequential activation of sensorimotor areas across neocortex.","David","Kleinfeld","Jack","Waters","Department of Physics, University of California at San Diego, La Jolla, CA 92093, USA. dk@ucsd.edu","Comment","[]","True","David","Jack","male",1,12593,"male",0.99,1993
19598,"Neuron",2007,"Activation of GABAA receptors: views from outside the synaptic cleft.","Joseph","Glykys","Istvan","Mody","Interdepartmental PhD Program for Neuroscience, The David Geffen School of Medicine at the University of California, Los Angeles, CA 90095, USA.","Journal Article","[]","True","Joseph","Istvan","male",0.99,2213,"male",1,13
19599,"Neuron",2007,"Different processing phases for features, figures, and selective attention in the primary visual cortex.","Pieter R","Roelfsema","Paul S","Khayat","Department of Vision and Cognition, Netherlands Institute for Neuroscience, an institute of the Royal Netherlands Academy of Arts and Sciences, Amsterdam, The Netherlands. p.roelfsema@nin.knaw.nl","Journal Article","['Michiel']","True","Pieter","Paul","male",1,162,"male",1,5931
19600,"Neuron",2007,"Inhibition and brain work.","György","Buzsáki","Marcus","Raichle","Center for Molecular and Behavioral Neuroscience, Rutgers, The State University of New Jersey, Newark, NJ 07102, USA. buzsaki@axon.rutgers.edu","Journal Article","['Kai']","True","György","Marcus","male",1,3,"male",1,970
19601,"Neuron",2007,"Tiling of r7 axons in the Drosophila visual system is mediated both by transduction of an activin signal to the nucleus and by mutual repulsion.","Chun-Yuan","Ting","Chi-Hon","Lee","Unit on Neuronal Connectivity, Laboratory of Gene Regulation and Development, National Institute of Child Health and Human Development, National Institutes of Health, Bethesda, MD 20817, USA.","Journal Article","['Tory', 'Shinichi', 'Shuying', 'Jian', 'Mihaela', 'Michael B', 'S Lawrence']","True","Chun-Yuan","Chi-Hon","male",1,1,NA,NA,NA
19602,"Neuron",2007,"Gating of Sema3E/PlexinD1 signaling by neuropilin-1 switches axonal repulsion to attraction during brain development.","Sophie","Chauvet","Fanny","Mann","Developmental Biology Institute of Marseille Luminy, CNRS UMR 6216, University of Mediterranee, Case 907, Parc Scientifique de Luminy, 13288 Marseille cedex 09, France.","Journal Article","['Samia', 'Yutaka', 'Lylia', 'Jean', 'Odile', 'Louis', 'Marie-Christine', 'Thomas M', 'Christopher E']","True","Sophie","Fanny","female",1,1836,"female",0.99,593
19603,"Neuron",2007,"Activity-dependent plasticity in an olfactory circuit.","Silke","Sachse","Leslie B","Vosshall","Laboratory of Neurogenetics and Behavior, The Rockefeller University, 1230 York Avenue, Box 63, New York, NY 10065, USA.","Journal Article","['Erroll', 'Andreas', 'Ryuichi', 'Nobuaki K', 'Kei']","True","Silke","Leslie","female",1,131,"female",0.88,1173
19604,"Neuron",2007,"Cdk5 promotes synaptogenesis by regulating the subcellular distribution of the MAGUK family member CASK.","Benjamin Adam","Samuels","Li-Huei","Tsai","Howard Hughes Medical Institute, Department of Brain and Cognitive Sciences, Massachusetts Institute of Technology, Cambridge, MA 02139, USA.","Journal Article","['Yi-Ping', 'Tianzhi', 'Haoya', 'Huang-Chun', 'Chen-Jei', 'Susan C', 'Janet', 'Rachael L', 'David T']","True","Benjamin","Li-Huei","male",1,1475,NA,NA,NA
19605,"Neuron",2007,"Nonvesicular inhibitory neurotransmission via reversal of the GABA transporter GAT-1.","Yuanming","Wu","George B","Richerson","Department of Neurology, Yale University School of Medicine, New Haven, CT 06510, USA.","Journal Article","['Wengang', 'Ana']","True","Yuanming","George",NA,NA,NA,"male",0.99,2098
19606,"Neuron",2007,"Noradrenaline modulates transmission at a central synapse by a presynaptic mechanism.","Andrew J","Delaney","Pankaj","Sah","The Queensland Brain Institute, The University of Queensland, QLD 4072 Australia.","Journal Article","['James W']","True","Andrew","Pankaj","male",1,5168,"male",1,202
19607,"Neuron",2007,"A role for synaptic inputs at distal dendrites: instructive signals for hippocampal long-term plasticity.","Joshua T","Dudman","Steven A","Siegelbaum","Department of Neuroscience, Columbia University, 1051 Riverside Drive, New York, NY 10032, USA.","Journal Article","['David']","True","Joshua","Steven","male",0.99,1570,"male",1,2600
19608,"Neuron",2007,"Nociceptive tuning by stem cell factor/c-Kit signaling.","Nevena","Milenkovic","Alistair N","Garratt","Max-Delbrück-Center for Molecular Medicine, Robert-Rössle-Strasse 10, 13092 Berlin, Germany.","Journal Article","['Christina', 'Max', 'Carola', 'Bettina', 'Carmen', 'Gary R']","True","Nevena","Alistair","female",0.96,23,"male",1,98
19609,"Neuron",2007,"Spatiotemporal dynamics of cortical sensorimotor integration in behaving mice.","Isabelle","Ferezou","Carl C H","Petersen","Laboratory of Sensory Processing, Brain Mind Institute, Ecole Polytechnique Federale de Lausanne (EPFL), Switzerland.","Journal Article","['Florent', 'Luc J', 'Rachel', 'Bruno']","True","Isabelle","Carl","female",1,867,"male",1,929
19611,"Neuron",2007,"Disruption of large-scale brain systems in advanced aging.","Jessica R","Andrews-Hanna","Randy L","Buckner","Department of Psychology, Center for Brain Science, Harvard University, Cambridge, MA 02138, USA.","Journal Article","['Abraham Z', 'Justin L', 'Cindy', 'Denise', 'Marcus E']","True","Jessica","Randy","female",1,6696,"male",0.98,1012
3240,"Neuron",2015,"Learning: the good, the bad, and the fly.","Toshihide","Hige","Glenn","Turner","Cold Spring Harbor Laboratory, Cold Spring Harbor, NY 11724, USA.","Comment","[]","True","Toshihide","Glenn",NA,NA,NA,"male",0.99,652
3241,"Neuron",2015,"Going retro: ancient viral origins of cognition.","Matthew R","Campioni","Steven","Finkbeiner","Gladstone Institutes of Neurological Disease, San Francisco, CA 94158, USA.","Comment","[]","True","Matthew","Steven","male",1,3338,"male",1,2600
3242,"Neuron",2015,"Balancing excitation and inhibition.","Alfredo","Kirkwood","","","The Mind/Brain Institute, Johns Hopkins University, Baltimore, MD 21218, USA; Department of Neuroscience, Johns Hopkins University, Baltimore, MD 21205, USA. Electronic address: kirkwood@jhu.edu.","Comment","[]","True","Alfredo","","male",1,687,NA,NA,NA
3243,"Neuron",2015,"Making decisions based on autobiographical memories.","Juri","Minxha","Ueli","Rutishauser","Computation and Neural Systems, Division of Biology and Biological Engineering, California Institute of Technology, Pasadena, CA 91125, USA.","Comment","[]","True","Juri","Ueli","male",0.8,15,"male",1,3
3244,"Neuron",2015,"Gene length matters in neurons.","Mark J","Zylka","Benjamin D","Philpot","Department of Cell Biology and Physiology, UNC Neuroscience Center, The Carolina Institute for Developmental Disabilities, The University of North Carolina at Chapel Hill, Chapel Hill, NC 27599-7545, USA. Electronic address: zylka@med.unc.edu.","Comment","['Jeremy M']","True","Mark","Benjamin","male",1,6176,"male",1,1475
3245,"Neuron",2015,"Internet-based brain training games, citizen scientists, and big data: ethical issues in unprecedented virtual territories.","Ryan H","Purcell","Karen S","Rommelfanger","Department of Pharmacology, Emory University, 1531 Dickey Drive, Atlanta, GA 30322, USA. Electronic address: ryan.purcell@emory.edu.","Journal Article","[]","True","Ryan","Karen","male",0.99,4755,"female",1,5462
3246,"Neuron",2015,"Neural regulation of hematopoiesis, inflammation, and cancer.","Maher","Hanoun","Paul S","Frenette","Ruth L. and David S. Gottesman Institute for Stem Cell and Regenerative Medicine Research, Albert Einstein College of Medicine, Bronx, NY 10461, USA; Department of Cell Biology, Albert Einstein College of Medicine, Bronx, NY 10461, USA.","Journal Article","['Maria', 'Anna']","True","Maher","Paul","male",1,106,"male",1,5931
3247,"Neuron",2015,"Glial Regulation of the Neuronal Connectome through Local and Long-Distant Communication.","R Douglas","Fields","Peter J","Basser","Nervous System Development and Plasticity Section, The Eunice Kennedy Shriver National Institute of Child Health and Human Development, Bethesda, MD 20892, USA. Electronic address: fieldsd@mail.nih.gov.","Journal Article","['Dong Ho']","True","Douglas","Peter","male",1,611,"male",1,4373
3248,"Neuron",2015,"Adult neurogenesis and the future of the rejuvenating brain circuits.","Gabriel","Lepousez","Pierre-Marie","Lledo","Institut Pasteur, Laboratory for Perception and Memory, 25 rue du Docteur Roux, 75724 Paris, France; Centre National de la Recherche Scientifique (CNRS), Unité Mixte de Recherche 3571, 25 rue du Docteur Roux, 75724 Paris, France.","Journal Article","['Antoine']","True","Gabriel","Pierre-Marie","male",0.99,1674,"male",1,39
11047,"Neuron",2015,"A corticothalamic switch: controlling the thalamus with dynamic synapses.","Shane R","Crandall","Barry W","Connors","Department of Neuroscience, Brown University, 185 Meeting Street, Box G-LN, Providence, RI 02912, USA.","Journal Article","['Scott J']","True","Shane","Barry","male",0.91,963,"male",0.98,635
11048,"Neuron",2015,"Top-Down Regulation of Laminar Circuit via Inter-Area Signal for Successful Object Memory Recall in Monkey Temporal Cortex.","Masaki","Takeda","Yasushi","Miyashita","Department of Physiology, The University of Tokyo School of Medicine, 7-3-1 Hongo, Bunkyo-ku, Tokyo 113-0033, Japan; Juntendo University School of Medicine, 2-1-1 Hongo, Bunkyo-ku, Tokyo 113-8421, Japan.","Journal Article","['Kenji W', 'Toshiyuki', 'Yusuke']","True","Masaki","Yasushi","male",1,12,"male",1,2
11049,"Neuron",2015,"A Cellular Resolution Map of Barrel Cortex Activity during Tactile Behavior.","Simon P","Peron","Karel","Svoboda","Janelia Research Campus, Howard Hughes Medical Institute, 19700 Helix Drive, Ashburn, VA 20147, USA.","Journal Article","['Jeremy', 'Vijay', 'Caiying']","True","Simon","Karel","male",0.99,2443,"male",0.92,90
11050,"Neuron",2015,"Molecular substrates of altered axonal growth and brain connectivity in a mouse model of schizophrenia.","Jun","Mukai","Joseph A","Gogos","Department of Physiology and Cellular Biophysics, College of Physicians and Surgeons, Columbia University, New York, NY 10032, USA.","Journal Article","['Makoto', 'Karine', 'Andrew M', 'Timothy J', 'Rujun', 'Amy B', 'Maria', 'Joshua A']","True","Jun","Joseph","male",0.94,189,"male",0.99,2213
11051,"Neuron",2015,"Sensory Cortical Control of a Visually Induced Arrest Behavior via Corticotectal Projections.","Feixue","Liang","Huizhong W","Tao","Zilkha Neurogenetic Institute, Keck School of Medicine, University of Southern California, Los Angeles, CA 90033, USA; Department of Cell and Neurobiology, Keck School of Medicine, University of Southern California, Los Angeles, CA 90033, USA.","Journal Article","['Xiaorui R', 'Brian', 'Xu-ying', 'Li I']","True","Feixue","Huizhong",NA,NA,NA,NA,NA,NA
11052,"Neuron",2015,"A Cdh1-APC/FMRP Ubiquitin Signaling Link Drives mGluR-Dependent Synaptic Plasticity in the Mammalian Brain.","Ju","Huang","Azad","Bonni","Department of Anatomy and Neurobiology, Washington University School of Medicine, St. Louis, MO 63110, USA; Department of Neurobiology, Harvard Medical School, Boston, MA 02115, USA.","Journal Article","['Yoshiho', 'Marcos']","True","Ju","Azad","female",0.71,152,"male",1,22
12481,"Neuron",2015,"A sensorimotor role for traveling waves in primate visual cortex.","Theodoros P","Zanos","Christopher C","Pack","Montreal Neurological Institute, McGill University, 3801 University Ave, #896, Montreal, QC H2V2A1, Canada. Electronic address: theodoros.zanos@mcgill.ca.","Journal Article","['Patrick J', 'Konstantinos T', 'Daniel']","True","Theodoros","Christopher","male",1,19,"male",1,2339
23388,"Neuron",2015,"Bugs, guts, and glia: how microbiota influence enteric gliogenesis and migration.","Meenakshi","Rao","Michael D","Gershon","Department of Pediatrics, Columbia University College of Physicians and Surgeons, New York, NY 10032, USA. Electronic address: mr3343@cumc.columbia.edu.","Comment","[]","True","Meenakshi","Michael","female",0.98,40,"male",1,11094
23389,"Neuron",2015,"Dangerous leaks: blood-brain barrier woes in the aging hippocampus.","Costantino","Iadecola","","","Feil Family Brain and Mind Research Institute, Weill Cornell Medical College, New York, NY 10021, USA. Electronic address: coi2001@med.cornell.edu.","Journal Article","[]","True","Costantino","","male",1,8,NA,NA,NA
23390,"Neuron",2015,"Striking the right balance: cortical modulation of the subthalamic nucleus-globus pallidus circuit.","Kevin J","Mastro","Aryn H","Gittis","Center of Neuroscience, University of Pittsburgh, Pittsburgh, PA 15260, USA; Department of Biological Sciences and Center for the Neural Basis of Cognition, Carnegie Mellon University, Pittsburgh, PA 15213, USA.","Comment","[]","True","Kevin","Aryn","male",1,5362,"female",0.86,7
23391,"Neuron",2015,"Beta and gamma rhythms go with the flow.","Chenguang","Zheng","Laura Lee","Colgin","Center for Learning and Memory, The University of Texas at Austin, 1 University Station Stop C7000, Austin, TX 78712-0805, USA.","Comment","[]","True","Chenguang","Laura","male",1,2,"female",1,7953
23392,"Neuron",2015,"Subcellular localization of K+ channels in mammalian brain neurons: remarkable precision in the midst of extraordinary complexity.","James S","Trimmer","","","Department of Neurobiology, Physiology, and Behavior, University of California, Davis, Davis, CA 95616, USA; Department of Physiology and Membrane Biology, University of California, Davis, Davis, CA 95616, USA. Electronic address: jtrimmer@ucdavis.edu.","Journal Article","[]","True","James","","male",0.99,6359,NA,NA,NA
23393,"Neuron",2015,"Anterograde C1ql1 signaling is required in order to determine and maintain a single-winner climbing fiber in the mouse cerebellum.","Wataru","Kakegawa","Michisuke","Yuzaki","Department of Physiology, Keio University School of Medicine, Tokyo 160-8582, Japan; Core Research for Evolutional Science and Technology (CREST), Japan Science and Technology Agency (JST), Tokyo 102-0075, Japan.","Journal Article","['Nikolaos', 'Eriko', 'Manabu', 'Keiko', 'Yukari H', 'Kazuhisa', 'Junko', 'Akiyo', 'Soichi', 'Shin-ichi', 'Masahiko', 'Kenji', 'A Radu']","True","Wataru","Michisuke","male",1,5,NA,NA,NA
23394,"Neuron",2015,"Blood-brain barrier breakdown in the aging human hippocampus.","Axel","Montagne","Berislav V","Zlokovic","Zilkha Neurogenetic Institute and Department of Physiology and Biophysics, Keck School of Medicine, University of Southern California, Los Angeles, CA 90089, USA.","Journal Article","['Samuel R', 'Melanie D', 'Matthew R', 'Abhay P', 'Zhen', 'Arthur W', 'Russell E', 'Collin Y', 'Lilyana', 'Michael G', 'Helena C', 'Meng']","True","Axel","Berislav","male",0.98,283,"male",1,3
23395,"Neuron",2015,"The roles of PINK1, parkin, and mitochondrial fidelity in Parkinson's disease.","Alicia M","Pickrell","Richard J","Youle","Biochemistry Section, Surgical Neurology Branch, National Institute of Neurological Disorders and Stroke (NINDS), NIH, Bethesda, MD 20892, USA.","Journal Article","[]","True","Alicia","Richard","female",0.99,1563,"male",1,4381
23396,"Neuron",2015,"Genome-wide functional analysis of CREB/long-term memory-dependent transcription reveals distinct basal and memory gene expression programs.","Vanisha","Lakhina","Coleen T","Murphy","Department of Molecular Biology & LSI Genomics, Princeton University, Princeton, NJ 08544, USA.","Journal Article","['Rachel N', 'Rachel', 'Amanda', 'Geneva', 'William', 'Daniel']","True","Vanisha","Coleen","female",1,12,"female",1,56
23397,"Neuron",2015,"The stabilized supralinear network: a unifying circuit motif underlying multi-input integration in sensory cortex.","Daniel B","Rubin","Kenneth D","Miller","Center for Theoretical Neuroscience, Doctoral Program in Neurobiology and Behavior, College of Physicians and Surgeons, Columbia University, New York, NY 10032, USA.","Journal Article","['Stephen D']","True","Daniel","Kenneth","male",1,8180,"male",1,1020
23398,"Neuron",2015,"Learning-induced plasticity in medial prefrontal cortex predicts preference malleability.","Mona M","Garvert","Raymond J","Dolan","Wellcome Trust Centre for Neuroimaging, Institute of Neurology, University College London, London WC1N 3BG, UK. Electronic address: mona.garvert.11@ucl.ac.uk.","Journal Article","['Michael', 'Zeb', 'Timothy E J']","True","Mona","Raymond","female",1,519,"male",1,770
23399,"Neuron",2015,"Diversity of transgenic mouse models for selective targeting of midbrain dopamine neurons.","Stephan","Lammel","Robert C","Malenka","Nancy Pritzker Laboratory, Department of Psychiatry and Behavioral Sciences, Stanford University School of Medicine, 265 Campus Drive, Stanford CA 94305-5453, USA. Electronic address: lammel@berkeley.edu.","Journal Article","['Elizabeth E', 'Csaba', 'Nicholas R', 'Kevin', 'Liqun']","True","Stephan","Robert","male",1,265,"male",1,5222
23401,"Neuron",2015,"Considerations when using cre-driver rodent lines for studying ventral tegmental area circuitry.","Garret D","Stuber","Pranish A","Kantak","Departments of Psychiatry and Cell Biology and Physiology, University of North Carolina, Chapel Hill, NC 27599, USA; Neuroscience Center, University of North Carolina, Chapel Hill, NC 27599, USA. Electronic address: gstuber@med.unc.edu.","Journal Article","['Alice M']","True","Garret","Pranish","male",0.96,25,"male",1,2
23581,"Neuron",2007,"The magnificent compromise: cortical field evolution in mammals.","Leah","Krubitzer","","","Center for Neuroscience and Department of Psychology, University of California-Davis, Davis, CA 95618, USA. lakrubitzer@ucdavis.edu","Journal Article","[]","True","Leah","","female",1,904,NA,NA,NA
23583,"Neuron",2007,"Surface-based and probabilistic atlases of primate cerebral cortex.","David C","Van Essen","Donna L","Dierker","Department of Anatomy and Neurobiology, Washington University School of Medicine, St. Louis, MO 63110, USA. vanessen@brainvis.wustl.edu","Journal Article","[]","True","David","Donna","male",1,12593,"female",1,2227
23585,"Neuron",2007,"Mapping the matrix: the ways of neocortex.","Rodney J","Douglas","Kevan A C","Martin","Institute of Neuroinformatics, UZH/ETH, Winterthurerstrasse 190, 8057 Zurich, Switzerland. rjd@ini.phys.ethz.ch","Journal Article","[]","True","Rodney","Kevan","male",1,319,"male",0.9,21
23586,"Neuron",2007,"Mapping behavioral repertoire onto the cortex.","Michael S A","Graziano","Tyson N","Aflalo","Department of Psychology, Princeton University, Princeton, NJ 08544, USA. graziano@princeton.edu","Journal Article","[]","True","Michael","Tyson","male",1,11094,"male",0.93,134
23587,"Neuron",2007,"Area patterning of the mammalian cortex.","Dennis D M","O'Leary","Setsuko","Sahara","Molecular Neurobiology Laboratory, The Salk Institute, 10010 North Torrey Pines Road, La Jolla, CA 92037, USA. doleary@salk.edu","Journal Article","['Shen-Ju']","True","Dennis","Setsuko","male",0.99,1279,"female",1,4
23588,"Neuron",2007,"Assembly of motor circuits in the spinal cord: driven to function by genetic and experience-dependent mechanisms.","David R","Ladle","Silvia","Arber","Biozentrum, Department of Cell Biology, University of Basel, Klingelbergstrasse 70, 4056 Basel, Switzerland.","Journal Article","['Eline']","True","David","Silvia","male",1,12593,"female",1,1766
23589,"Neuron",2007,"Development of continuous and discrete neural maps.","Liqun","Luo","John G","Flanagan","Howard Hughes Medical Institute, Department of Biological Sciences, Stanford University, Stanford, CA 94305, USA. lluo@stanford.edu","Journal Article","[]","True","Liqun","John",NA,NA,NA,"male",0.99,9931
23590,"Neuron",2007,"Contributions of theoretical modeling to the understanding of neural map development.","Geoffrey J","Goodhill","","","Queensland Brain Institute, School of Physical Sciences and Institute for Molecular Bioscience, The University of Queensland, St Lucia, QLD 4072, Australia. g.goodhill@uq.edu.au","Journal Article","[]","True","Geoffrey","","male",1,262,NA,NA,NA
23591,"Neuron",2007,"Critical periods in the visual system: changing views for a model of experience-dependent plasticity.","Bryan M","Hooks","Chinfei","Chen","Department of Neurology, Neurobiology Program, Children's Hospital, Harvard Medical School, 300 Longwood Avenue, Boston, MA 02115, USA.","Journal Article","[]","True","Bryan","Chinfei","male",1,1311,NA,NA,NA
23592,"Neuron",2007,"Vision and cortical map development.","Leonard E","White","David","Fitzpatrick","Department of Neurobiology, Duke University Medical Center, Durham, NC 27710, USA. len.white@duke.edu","Journal Article","[]","True","Leonard","David","male",1,201,"male",1,12593
23593,"Neuron",2007,"The functional organization of the barrel cortex.","Carl C H","Petersen","","","Laboratory of Sensory Processing, Brain Mind Institute, SV-BMI-LSENS, Station 15, Ecole Polytechnique Federale de Lausanne (EPFL), CH-1015 Lausanne, Switzerland.","Journal Article","[]","True","Carl","","male",1,929,NA,NA,NA
23594,"Neuron",2007,"Visual field maps in human cortex.","Brian A","Wandell","Alyssa A","Brewer","Psychology Department, Stanford University, Stanford, CA 94305-2130, USA. wandell@stanford.edu","Journal Article","['Serge O']","True","Brian","Alyssa","male",1,4600,"female",1,728
23595,"Neuron",2007,"Cultural recycling of cortical maps.","Stanislas","Dehaene","Laurent","Cohen","INSERM, Cognitive Neuro-imaging Unit, IFR 49, Gif sur Yvette, France. stanislas.dehaene@cea.fr","Journal Article","[]","True","Stanislas","Laurent","male",1,8,"male",0.99,571
23596,"Neuron",2007,"Mapping early brain development in autism.","Eric","Courchesne","John","Morgan","Department of Neurosciences, School of Medicine, University of California-San Diego, La Jolla, CA 92093, USA. ecourchesne@ucsd.edu","Journal Article","['Karen', 'Cynthia M', 'Elizabeth', 'Joseph A', 'Daniel P']","True","Eric","John","male",1,4110,"male",0.99,9931
23597,"Neuron",2007,"Auditory cortex mapmaking: principles, projections, and plasticity.","Christoph E","Schreiner","Jeffery A","Winer","Coleman Memorial Laboratory, W.M. Keck Center for Integrative Neuroscience, and Department of Otolaryngology-Head and Neck Surgery, University of California-San Francisco, San Francisco, CA 94143-0732, USA. chris@phy.ucsf.edu","Journal Article","[]","True","Christoph","Jeffery","male",1,192,"male",1,148
1645,"Neuron",2011,"The axon's balancing act: cis- and trans-interactions between Ephs and ephrins.","Irina","Dudanova","Rüdiger","Klein","Department of Molecular Neurobiology, Max Planck Institute of Neurobiology, Martinsried D-82152, Germany.","Comment","[]","True","Irina","Rüdiger","female",0.99,295,"male",1,16
1646,"Neuron",2011,"Leptin grows up and gets a neural network.","Roger D","Cone","Richard B","Simerly","Department of Molecular Physiology and Biophysics, Vanderbilt University School of Medicine, Nashville, TN 37205, USA. roger.cone@vanderbilt.edu","Comment","[]","True","Roger","Richard","male",1,1220,"male",1,4381
1647,"Neuron",2011,"Timing is everything, even for cholinergic control.","Darwin K","Berg","","","Division of Biological Sciences, University of California, San Diego, La Jolla, CA 92093-0357, USA. dberg@ucsd.edu","Comment","[]","True","Darwin","","male",1,141,NA,NA,NA
1648,"Neuron",2011,"Optogenetics in neural systems.","Ofer","Yizhar","Karl","Deisseroth","Department of Bioengineering, Stanford University, Stanford, CA 94305, USA.","Journal Article","['Lief E', 'Thomas J', 'Murtaza']","True","Ofer","Karl","male",0.94,17,"male",1,700
